departamento,municipio,cod_municipio,armas_medios,fecha_hecho,genero_victima,grupo_etario,cantidad,tipo_delito,dimension_delito,anio_hecho,mes_hecho,dia_hecho
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-09-23,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2025,SEPTIEMBRE,MARTES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2025-09-16,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,SEPTIEMBRE,MARTES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2025-09-16,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,SEPTIEMBRE,MARTES
VALLE DEL CAUCA,JAMUNDI,76364,SIN EMPLEO DE ARMAS,2025-12-22,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,DICIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-09-15,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2025,SEPTIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-12-27,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,DICIEMBRE,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-08-14,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,AGOSTO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-12-10,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,DICIEMBRE,MIERCOLES
CHOCO,QUIBDO,27001,SIN EMPLEO DE ARMAS,2025-12-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,DICIEMBRE,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-12-15,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2025,DICIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-12-15,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2025,DICIEMBRE,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2025-06-01,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2025,JUNIO,DOMINGO
CHOCO,BAJO BAUDO,27077,SIN EMPLEO DE ARMAS,2018-01-03,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-10,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
CHOCO,ACANDI,27006,SIN EMPLEO DE ARMAS,2018-01-05,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VIOLENCIA_SEXUAL_DIRECTA,2018,ENERO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-11,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-22,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,LUNES
CAUCA,VILLA RICA,19845,SIN EMPLEO DE ARMAS,2018-01-03,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-10,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-24,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-16,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-22,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ENERO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-24,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-02-16,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,VIERNES
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2018-02-08,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,FEBRERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-22,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ENERO,LUNES
VALLE DEL CAUCA,ZARZAL,76895,SIN EMPLEO DE ARMAS,2018-02-23,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-22,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ENERO,LUNES
VALLE DEL CAUCA,EL DOVIO,76250,SIN EMPLEO DE ARMAS,2018-02-06,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-01,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-10,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-11,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-02-12,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,FEBRERO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-03,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-27,FEMENINO,MENORES,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2018,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-02,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-22,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,JUEVES
VALLE DEL CAUCA,PALMIRA,76520,SIN EMPLEO DE ARMAS,2018-03-18,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,DOMINGO
VALLE DEL CAUCA,SEVILLA,76736,SIN EMPLEO DE ARMAS,2018-03-21,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-10,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,MIERCOLES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2018-04-09,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ABRIL,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-14,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-11,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,MIERCOLES
NARIÑO,IPIALES,52356,SIN EMPLEO DE ARMAS,2018-02-12,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,ABUSO_INCAPAZ_RESISTIR,2018,FEBRERO,LUNES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2018-03-24,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-21,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ABRIL,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-21,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ABRIL,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-12,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-27,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-02-01,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-10,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,SABADO
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2018-04-16,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-18,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,MIERCOLES
VALLE DEL CAUCA,CANDELARIA,76130,SIN EMPLEO DE ARMAS,2018-02-20,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,FEBRERO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-15,FEMENINO,MENORES,1,ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2018,MAYO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-27,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-22,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-16,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-21,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-18,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VIOLENCIA_SEXUAL_DIRECTA,2018,MAYO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-21,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-21,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-20,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,DOMINGO
VALLE DEL CAUCA,EL CERRITO,76248,SIN EMPLEO DE ARMAS,2018-05-24,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-13,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,DOMINGO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-31,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-02,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-02,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-02,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-07,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,JUEVES
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2018-05-19,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-11,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,LUNES
NARIÑO,SAN PABLO,52693,SIN EMPLEO DE ARMAS,2018-03-19,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-15,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2018-06-18,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,LUNES
CAUCA,CALDONO,19137,SIN EMPLEO DE ARMAS,2018-03-20,FEMENINO,ADOLESCENTES,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VIOLENCIA_SEXUAL_DIRECTA,2018,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-08,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-29,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-05-28,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MAYO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-16,FEMENINO,ADULTOS,1,ARTÍCULO 219 A. UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,EXPLOTACION_SEXUAL_DIGITAL_MENORES,2018,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-25,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ABRIL,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-22,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-22,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-25,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,LUNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-25,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,LUNES
VALLE DEL CAUCA,RIOFRIO,76616,SIN EMPLEO DE ARMAS,2018-06-21,MASCULINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,JUEVES
VALLE DEL CAUCA,EL CAIRO,76246,SIN EMPLEO DE ARMAS,2018-06-19,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,MARTES
VALLE DEL CAUCA,EL CAIRO,76246,SIN EMPLEO DE ARMAS,2018-06-19,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-20,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,MARZO,MARTES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-23,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-15,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ENERO,LUNES
CAUCA,SANTA ROSA,19701,SIN EMPLEO DE ARMAS,2018-06-27,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,MIERCOLES
CAUCA,PUERTO TEJADA,19573,SIN EMPLEO DE ARMAS,2018-06-12,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,JUNIO,MARTES
VALLE DEL CAUCA,TULUA,76834,SIN EMPLEO DE ARMAS,2018-06-08,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-27,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,MIERCOLES
NARIÑO,PASTO,52001,SIN EMPLEO DE ARMAS,2018-06-21,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,JUEVES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-27,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-04-20,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,ABRIL,VIERNES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-03-24,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,MARZO,SABADO
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-01-01,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,ENERO,LUNES
VALLE DEL CAUCA,BUENAVENTURA,76109,SIN EMPLEO DE ARMAS,2018-07-02,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,ACOSO_SEXUAL,2018,JULIO,LUNES
CAUCA,POPAYAN,19001,SIN EMPLEO DE ARMAS,2018-06-01,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
CAUCA,CALDONO,19137,SIN EMPLEO DE ARMAS,2018-07-18,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JULIO,MIERCOLES
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,2018-06-29,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ABUSO_SEXUAL_MENOR_14,2018,JUNIO,VIERNES
